Date,NR,WR,SR,ER,NER,Total
2012-04-01,140,28,75,16,3,263
2012-04-02,159,36,86,16,3,301
2012-04-03,165,40,104,19,3,331
2012-04-04,163,43,96,18,3,323
2012-04-05,161,43,90,20,3,317
2012-04-06,163,32,81,19,3,298
2012-04-07,160,35,79,19,4,297
2012-04-08,155,31,76,18,6,286
2012-04-09,156,40,80,16,6,298
2012-04-10,148,36,83,18,4,290
2012-04-11,148,31,75,14,5,274
2012-04-12,151,28,74,20,5,278
2012-04-13,144,32,80,28,5,289
2012-04-14,135,39,81,23,5,284
2012-04-15,126,28,65,22,5,245
2012-04-16,129,50,77,21,5,282
2012-04-17,127,35,77,27,6,271
2012-04-18,123,37,70,28,8,267
2012-04-19,131,43,69,28,8,278
2012-04-20,127,34,72,32,6,272
2012-04-21,137,35,62,39,5,278
2012-04-22,145,23,60,35,5,268
2012-04-23,151,36,83,33,8,311
2012-04-24,151,34,86,27,5,303
2012-04-25,151,47,67,24,4,293
2012-04-26,145,43,58,30,4,280
2012-04-27,152,36,51,32,4,275
2012-04-28,162,29,45,30,4,270
2012-04-29,150,23,36,35,6,250
2012-04-30,148,31,42,28,5,253
2012-05-01,147,27,44,23,5,246
2012-05-02,145,44,51,27,5,271
2012-05-03,141,41,53,18,6,259
2012-05-04,141,36,55,18,5,255
2012-05-05,146,38,51,26,6,266
2012-05-06,154,35,47,22,6,264
2012-05-07,161,41,77,23,5,307
2012-05-08,173,48,78,23,5,326
2012-05-09,185,50,60,30,6,331
2012-05-10,187,40,64,27,5,323
2012-05-11,197,41,62,25,4,328
2012-05-12,190,38,47,25,5,304
2012-05-13,192,41,46,26,4,310
2012-05-14,191,59,54,31,6,342
2012-05-15,193,68,51,32,7,351
2012-05-16,189,57,54,34,8,341
2012-05-17,195,50,59,28,5,336
2012-05-18,202,45,71,25,6,347
2012-05-19,208,53,63,26,5,354
2012-05-20,200,48,52,28,6,334
2012-05-21,195,62,66,27,6,355
2012-05-22,194,63,76,27,6,365
2012-05-23,183,58,76,32,6,355
2012-05-24,189,44,69,20,8,330
2012-05-25,222,38,73,27,8,367
2012-05-26,238,45,87,25,5,400
2012-05-27,223,45,71,25,5,369
2012-05-28,231,46,86,25,5,391
2012-05-29,244,49,81,26,5,404
2012-05-30,256,47,72,28,7,409
2012-05-31,261,37,74,30,7,409
2012-06-01,259,33,74,28,9,402
2012-06-02,262,35,71,23,13,403
2012-06-03,252,25,60,24,13,374
2012-06-04,255,40,71,23,13,402
2012-06-05,249,36,66,26,13,390
2012-06-06,242,32,59,27,13,373
2012-06-07,228,34,62,28,15,367
2012-06-08,206,38,58,25,13,339
2012-06-09,193,26,60,26,12,317
2012-06-10,197,26,61,18,10,312
2012-06-11,199,51,64,22,11,347
2012-06-12,212,57,64,30,10,373
2012-06-13,225,55,63,29,12,383
2012-06-14,224,56,66,29,16,391
2012-06-15,235,33,59,30,14,371
2012-06-16,253,32,51,30,16,381
2012-06-17,266,20,25,41,15,367
2012-06-18,271,25,29,48,14,387
2012-06-19,271,26,31,39,14,381
2012-06-20,275,26,40,37,12,391
2012-06-21,274,31,50,38,14,406
2012-06-22,278,32,56,45,13,424
2012-06-23,280,47,53,54,13,447
2012-06-24,276,29,39,53,18,415
2012-06-25,273,34,52,56,20,435
2012-06-26,277,37,50,58,18,440
2012-06-27,273,47,44,59,17,440
2012-06-28,276,35,46,54,18,428
2012-06-29,275,36,47,49,18,425
2012-06-30,273,35,36,45,17,406
2012-07-01,274,26,26,48,15,389
2012-07-02,275,31,37,49,16,407
2012-07-03,275,27,38,59,15,414
2012-07-04,270,23,43,61,13,409
2012-07-05,261,19,49,64,18,410
2012-07-06,270,20,45,54,17,405
2012-07-07,271,18,51,59,16,416
2012-07-08,269,17,40,60,14,399
2012-07-09,275,26,48,57,13,419
2012-07-10,286,21,41,62,14,424
2012-07-11,284,22,44,60,16,426
2012-07-12,280,33,48,61,17,439
2012-07-13,278,27,41,61,18,425
2012-07-14,277,27,44,58,18,425
2012-07-15,274,23,40,55,18,410
2012-07-16,276,43,47,57,18,441
2012-07-17,275,50,43,64,18,450
2012-07-18,278,30,34,65,17,423
2012-07-19,279,30,29,64,18,419
2012-07-20,278,31,27,66,16,417
2012-07-21,277,35,23,68,16,419
2012-07-22,271,30,29,65,16,411
2012-07-23,271,55,49,64,17,456
2012-07-24,277,48,48,66,18,456
2012-07-25,270,44,44,56,19,434
2012-07-26,279,38,41,64,20,443
2012-07-27,283,37,54,68,18,460
2012-07-28,279,37,46,66,16,443
2012-07-29,272,28,33,64,20,416
2012-07-30,194,44,45,64,20,368
2012-07-31,232,32,49,45,14,372
2012-08-01,253,32,52,70,14,420
2012-08-02,222,26,33,65,17,362
2012-08-03,261,29,36,64,20,409
2012-08-04,235,43,41,64,20,402
2012-08-05,261,54,44,68,18,444
2012-08-06,280,80,60,71,18,509
2012-08-07,287,66,61,74,17,504
2012-08-08,286,67,59,76,17,504
2012-08-09,285,64,60,72,18,498
2012-08-10,282,71,51,71,17,492
2012-08-11,279,77,57,69,16,498
2012-08-12,284,80,55,70,14,502
2012-08-13,287,80,63,69,15,514
2012-08-14,294,86,72,76,14,542
2012-08-15,288,78,55,71,14,507
2012-08-16,296,94,62,67,14,532
2012-08-17,292,91,56,66,14,518
2012-08-18,283,96,52,74,14,519
2012-08-19,279,87,44,75,15,501
2012-08-20,243,117,63,78,14,514
2012-08-21,217,104,60,77,15,473
2012-08-22,229,114,66,80,19,507
2012-08-23,299,111,56,80,16,562
2012-08-24,304,92,56,76,19,547
2012-08-25,281,85,40,59,20,484
2012-08-26,299,73,30,74,18,494
2012-08-27,291,83,37,81,17,508
2012-08-28,293,91,38,84,18,525
2012-08-29,297,107,36,84,17,540
2012-08-30,302,100,37,81,16,535
2012-08-31,301,92,49,78,16,536
2012-09-01,304,87,52,75,19,538
2012-09-02,299,92,46,73,17,527
2012-09-03,298,95,51,72,16,532
2012-09-04,296,99,58,78,17,548
2012-09-05,301,97,68,82,17,565
2012-09-06,302,89,65,81,16,551
2012-09-07,300,92,61,80,14,548
2012-09-08,292,93,57,74,14,530
2012-09-09,285,79,50,70,13,497
2012-09-10,303,93,63,80,13,552
2012-09-11,299,93,74,84,14,562
2012-09-12,297,107,72,88,16,580
2012-09-13,297,42,80,83,19,522
2012-09-14,293,98,70,83,19,563
2012-09-15,290,96,65,85,19,555
2012-09-16,291,82,61,80,19,533
2012-09-17,272,103,83,80,19,556
2012-09-18,266,96,85,80,19,545
2012-09-19,269,85,95,84,20,552
2012-09-20,267,88,81,80,19,535
2012-09-21,262,88,93,80,19,542
2012-09-22,245,91,82,86,20,523
2012-09-23,237,88,73,76,19,494
2012-09-24,227,98,79,73,20,497
2012-09-25,224,110,82,71,21,508
2012-09-26,219,97,73,69,20,477
2012-09-27,223,108,68,75,17,490
2012-09-28,216,105,60,73,19,472
2012-09-29,207,93,60,76,19,454
2012-09-30,207,93,60,76,19,454
2012-10-01,199,76,37,68,20,400
2012-10-02,197,67,30,69,19,381
2012-10-03,199,56,35,65,19,375
2012-10-04,194,57,39,64,19,372
2012-10-05,187,55,54,64,20,379
2012-10-06,176,64,53,59,21,372
2012-10-07,164,49,51,57,19,340
2012-10-08,168,54,56,53,19,349
2012-10-09,167,57,60,53,18,355
2012-10-10,157,56,75,64,17,370
2012-10-11,156,46,77,67,18,364
2012-10-12,155,44,72,61,20,352
2012-10-13,152,53,71,53,18,347
2012-10-14,143,50,63,53,19,327
2012-10-15,138,57,67,54,17,333
2012-10-16,135,54,80,51,16,336
2012-10-17,132,67,86,44,15,344
2012-10-18,130,70,74,40,16,330
2012-10-19,135,64,60,33,16,308
2012-10-20,130,63,44,31,15,282
2012-10-21,121,47,46,31,15,259
2012-10-22,127,57,53,34,15,286
2012-10-23,120,62,45,32,13,272
2012-10-24,115,45,53,28,13,254
2012-10-25,118,59,69,27,13,285
2012-10-26,117,65,73,28,13,296
2012-10-27,120,63,76,30,12,300
2012-10-28,116,58,55,30,13,271
2012-10-29,119,56,76,29,13,293
2012-10-30,117,61,75,28,12,293
2012-10-31,115,63,59,30,12,278
2012-11-01,115,46,44,29,12,246
2012-11-02,118,44,46,30,11,249
2012-11-03,116,45,45,30,10,246
2012-11-04,111,51,44,31,10,247
2012-11-05,113,56,52,28,11,259
2012-11-06,117,54,48,30,11,260
2012-11-07,117,48,50,31,12,257
2012-11-08,117,46,55,29,12,259
2012-11-09,116,49,56,23,11,256
2012-11-10,117,56,55,24,11,263
2012-11-11,115,50,43,25,12,244
2012-11-12,116,54,51,26,13,260
2012-11-13,112,42,41,24,10,229
2012-11-14,111,34,37,21,11,214
2012-11-15,108,46,52,20,11,236
2012-11-16,112,38,57,19,11,236
2012-11-17,113,37,59,17,10,237
2012-11-18,109,33,47,15,10,213
2012-11-19,109,35,61,18,10,231
2012-11-20,110,39,67,17,10,241
2012-11-21,113,46,74,16,10,259
2012-11-22,114,51,63,18,10,256
2012-11-23,111,48,53,16,10,239
2012-11-24,112,53,46,16,10,236
2012-11-25,107,47,40,15,10,217
2012-11-26,109,51,60,18,10,247
2012-11-27,112,56,57,18,10,253
2012-11-28,111,56,53,17,10,246
2012-11-29,109,49,53,15,10,235
2012-11-30,112,44,55,15,10,236
2012-12-01,109,45,47,13,10,223
2012-12-02,108,38,49,13,10,217
2012-12-03,110,42,43,15,10,220
2012-12-04,111,48,44,18,10,230
2012-12-05,114,43,45,18,8,229
2012-12-06,113,55,48,16,7,239
2012-12-07,116,51,50,16,8,240
2012-12-08,114,50,51,16,8,238
2012-12-09,106,36,55,16,7,221
2012-12-10,109,43,48,19,8,227
2012-12-11,106,48,57,17,8,236
2012-12-12,107,44,60,19,8,237
2012-12-13,106,50,57,18,8,239
2012-12-14,104,46,55,18,8,230
2012-12-15,109,37,47,17,7,216
2012-12-16,100,40,29,13,8,189
2012-12-17,101,33,42,16,7,199
2012-12-18,106,39,52,17,7,221
2012-12-19,105,54,46,17,7,228
2012-12-20,108,61,54,20,8,251
2012-12-21,102,54,55,15,8,234
2012-12-22,102,56,52,15,8,232
2012-12-23,100,57,38,14,9,217
2012-12-24,104,53,50,14,8,229
2012-12-25,98,49,47,17,8,218
2012-12-26,96,43,40,15,9,203
2012-12-27,94,44,49,16,8,212
2012-12-28,100,43,56,15,8,221
2012-12-29,97,46,51,11,9,213
2012-12-30,94,48,38,13,8,201
2012-12-31,102,47,49,15,8,221
2013-01-01,97,34,50,15,8,204
2013-01-02,112,46,54,18,8,239
2013-01-03,97,41,52,19,7,215
2013-01-04,94,43,53,19,8,218
2013-01-05,98,40,50,18,7,213
2013-01-06,95,31,50,18,7,202
2013-01-07,98,47,54,18,9,226
2013-01-08,100,41,61,17,8,227
2013-01-09,95,45,61,16,7,224
2013-01-10,95,47,55,16,8,220
2013-01-11,95,42,46,17,7,208
2013-01-12,100,49,40,19,7,215
2013-01-13,97,42,34,14,7,194
2013-01-14,94,50,46,16,8,214
2013-01-15,98,49,49,19,8,223
2013-01-16,107,47,46,18,8,225
2013-01-17,95,34,47,14,8,197
2013-01-18,94,40,53,17,8,212
2013-01-19,98,34,53,18,8,211
2013-01-20,93,39,50,17,7,206
2013-01-21,91,44,58,19,8,219
2013-01-22,92,38,57,15,8,209
2013-01-23,96,39,60,15,7,217
2013-01-24,96,37,55,15,7,209
2013-01-25,92,42,65,17,7,224
2013-01-26,88,49,55,18,7,217
2013-01-27,90,46,53,17,7,214
2013-01-28,94,43,65,17,7,226
2013-01-29,94,41,66,19,7,227
2013-01-30,96,40,72,20,8,235
2013-01-31,93,42,70,19,7,231
2013-02-01,94,44,70,20,8,235
2013-02-02,91,48,69,17,8,232
2013-02-03,85,46,63,16,7,216
2013-02-04,83,65,73,16,6,243
2013-02-05,91,41,80,16,6,235
2013-02-06,104,39,75,16,6,239
2013-02-07,97,35,64,18,7,220
2013-02-08,108,33,58,18,6,223
2013-02-09,107,42,54,20,4,227
2013-02-10,97,34,38,16,5,190
2013-02-11,105,48,47,23,5,227
2013-02-12,106,40,57,12,5,221
2013-02-13,102,34,53,17,5,210
2013-02-14,100,34,55,18,4,212
2013-02-15,103,30,46,13,4,196
2013-02-16,99,21,32,16,4,173
2013-02-17,98,32,35,18,4,187
2013-02-18,98,36,44,20,8,206
2013-02-19,99,36,52,20,5,212
2013-02-20,98,25,49,20,5,197
2013-02-21,98,40,52,24,5,218
2013-02-22,102,43,58,19,5,228
2013-02-23,104,26,57,15,5,207
2013-02-24,103,32,50,22,4,211
2013-02-25,102,46,54,22,4,228
2013-02-26,106,51,61,22,4,243
2013-02-27,109,51,61,13,4,238
2013-02-28,108,44,61,16,4,233
2013-03-01,115,39,66,16,4,239
2013-03-02,122,53,70,23,4,271
2013-03-03,120,39,59,19,4,241
2013-03-04,123,59,65,24,4,274
2013-03-05,129,58,64,21,4,276
2013-03-06,136,56,73,22,4,291
2013-03-07,138,60,68,25,4,295
2013-03-08,143,54,77,20,4,297
2013-03-09,143,54,76,20,4,297
2013-03-10,141,41,71,17,3,273
2013-03-11,145,59,78,25,4,310
2013-03-12,144,58,84,21,4,310
2013-03-13,142,61,90,22,4,319
2013-03-14,140,60,89,24,4,317
2013-03-15,143,41,87,25,5,300
2013-03-16,137,36,80,23,5,280
2013-03-17,135,44,75,17,4,276
2013-03-18,129,57,88,23,4,302
2013-03-19,136,52,85,23,4,301
2013-03-20,141,52,87,23,5,307
2013-03-21,146,63,88,26,4,327
2013-03-22,149,46,79,27,4,304
2013-03-23,148,46,86,27,5,311
2013-03-24,148,37,83,21,4,292
2013-03-25,158,48,92,25,4,325
2013-03-26,157,43,83,29,5,317
2013-03-27,139,24,71,25,4,263
2013-03-28,142,32,74,24,4,275
2013-03-29,143,36,79,33,4,295
2013-03-30,133,50,86,37,5,312
2013-03-31,139,43,72,30,7,292
2013-04-01,137,43,83,32,6,300
2013-04-02,136,42,79,29,4,290
2013-04-03,135,42,80,38,4,299
2013-04-04,133,44,78,38,5,297
2013-04-05,127,48,87,37,4,303
2013-04-06,127,40,80,35,4,285
2013-04-07,127,33,66,36,4,265
2013-04-08,136,46,71,41,4,298
2013-04-09,137,60,70,44,3,303
2013-04-10,126,47,79,62,3,308
2013-04-11,122,43,76,44,4,289
2013-04-12,123,49,69,39,4,284
2013-04-13,121,53,65,35,4,278
2013-04-14,124,31,49,36,3,242
2013-04-15,134,33,50,48,3,288
2013-04-16,140,40,55,31,4,269
2013-04-17,143,45,64,38,5,295
2013-04-18,143,46,65,40,8,302
2013-04-19,137,35,69,33,5,279
2013-04-20,136,37,52,27,6,258
2013-04-21,131,31,48,26,5,239
2013-04-22,133,39,55,34,5,286
2013-04-23,137,67,57,37,6,304
2013-04-24,147,63,67,38,5,319
2013-04-25,156,54,58,36,4,307
2013-04-26,170,39,57,29,5,299
2013-04-27,171,40,69,46,4,320
2013-04-28,159,30,32,40,4,265
2013-04-29,160,39,48,46,6,298
2013-04-30,167,38,58,51,4,318
2013-05-01,166,29,44,48,6,293
2013-05-02,165,39,55,55,4,319
2013-05-03,164,34,54,52,8,312
2013-05-04,169,40,57,47,6,319
2013-05-05,170,41,51,45,9,317
2013-05-06,177,57,64,37,10,344
2013-05-07,173,69,61,37,9,348
2013-05-08,182,64,64,43,9,362
2013-05-09,198,49,56,43,11,356
2013-05-10,214,43,45,49,10,360
2013-05-11,211,32,43,49,11,346
2013-05-12,217,26,27,44,13,327
2013-05-13,202,50,40,54,14,360
2013-05-14,202,47,39,52,16,356
2013-05-15,203,50,37,50,14,355
2013-05-16,204,49,43,47,13,356
2013-05-17,217,43,53,47,14,374
2013-05-18,239,49,54,54,14,410
2013-05-19,253,31,31,43,14,372
2013-05-20,267,50,35,49,14,415
2013-05-21,275,47,31,53,12,418
2013-05-22,279,44,33,57,12,425
2013-05-23,275,44,34,54,13,420
2013-05-24,278,44,40,58,18,437
2013-05-25,281,41,36,53,22,432
2013-05-26,262,30,26,59,15,392
2013-05-27,275,31,30,44,13,395
2013-05-28,274,41,34,55,13,416
2013-05-29,267,45,31,63,17,422
2013-05-30,258,41,31,66,19,415
2013-05-31,265,48,32,63,22,430
2013-06-01,280,41,32,66,19,437
2013-06-02,288,25,25,70,17,424
2013-06-03,290,33,36,76,16,451
2013-06-04,292,35,39,73,14,452
2013-06-05,292,33,46,71,14,456
2013-06-06,278,27,35,71,12,423
2013-06-07,286,28,28,66,13,421
2013-06-08,296,34,27,58,13,427
2013-06-09,288,25,25,64,13,414
2013-06-10,242,28,37,63,15,385
2013-06-11,268,24,29,59,15,395
2013-06-12,299,27,34,55,14,428
2013-06-13,286,23,33,52,13,406
2013-06-14,296,26,36,52,13,423
2013-06-15,267,39,36,50,12,404
2013-06-16,244,38,40,60,13,395
2013-06-17,169,52,56,59,14,350
2013-06-18,184,63,60,57,15,378
2013-06-19,206,71,67,59,16,419
2013-06-20,257,66,64,59,17,464
2013-06-21,271,61,68,63,15,478
2013-06-22,278,57,60,66,16,476
2013-06-23,280,57,43,63,17,461
2013-06-24,260,60,50,68,16,455
2013-06-25,275,52,62,75,17,480
2013-06-26,280,60,63,69,18,490
2013-06-27,248,57,65,71,24,464
2013-06-28,274,60,69,77,26,506
2013-06-29,277,55,71,75,26,504
2013-06-30,263,47,62,72,24,468
2013-07-01,280,36,76,77,24,492
2013-07-02,287,39,70,81,21,497
2013-07-03,284,42,72,83,20,501
2013-07-04,291,49,70,83,19,511
2013-07-05,294,53,82,80,19,527
2013-07-06,255,51,75,75,23,478
2013-07-07,284,45,68,72,24,492
2013-07-08,276,48,67,76,21,489
2013-07-09,294,41,67,61,23,484
2013-07-10,289,38,61,66,24,478
2013-07-11,286,36,55,76,19,472
2013-07-12,289,46,60,76,17,488
2013-07-13,295,41,65,79,19,498
2013-07-14,296,34,56,77,20,483
2013-07-15,297,41,65,76,18,497
2013-07-16,296,46,57,77,20,496
2013-07-17,294,60,60,78,20,512
2013-07-18,287,64,61,80,21,513
2013-07-19,286,72,73,81,22,533
2013-07-20,271,68,85,71,20,515
2013-07-21,290,70,91,71,21,544
2013-07-22,293,79,99,67,21,558
2013-07-23,298,70,97,68,20,553
2013-07-24,292,81,107,70,20,570
2013-07-25,276,79,112,68,20,555
2013-07-26,292,77,124,70,19,581
2013-07-27,295,108,119,66,19,608
2013-07-28,301,104,112,67,18,601
2013-07-29,299,107,124,68,16,613
2013-07-30,308,115,128,74,16,641
2013-07-31,302,106,138,83,17,646
2013-08-01,291,116,150,70,17,644
2013-08-02,296,98,170,71,16,651
2013-08-03,290,107,185,78,15,675
2013-08-04,302,111,174,80,16,683
2013-08-05,286,109,185,72,16,668
2013-08-06,291,104,191,72,21,679
2013-08-07,296,109,194,74,21,694
2013-08-08,266,106,202,77,22,673
2013-08-09,279,107,199,76,23,684
2013-08-10,299,104,197,71,23,694
2013-08-11,301,98,178,68,24,669
2013-08-12,296,103,168,68,21,656
2013-08-13,291,106,166,73,20,656
2013-08-14,290,119,155,72,19,653
2013-08-15,289,104,132,74,19,617
2013-08-16,313,108,142,76,18,657
2013-08-17,298,88,164,74,19,642
2013-08-18,308,112,157,73,19,669
2013-08-19,313,110,159,73,18,672
2013-08-20,314,98,168,67,17,664
2013-08-21,312,95,161,69,15,651
2013-08-22,319,91,167,81,15,672
2013-08-23,316,92,177,87,15,688
2013-08-24,314,87,177,83,16,676
2013-08-25,297,85,158,84,16,640
2013-08-26,314,97,161,84,15,671
2013-08-27,314,123,177,80,19,712
2013-08-28,315,127,165,79,20,705
2013-08-29,312,123,160,85,19,699
2013-08-30,316,114,161,88,18,697
2013-08-31,302,106,138,83,17,646
2013-09-01,301,115,115,78,17,626
2013-09-02,306,126,127,87,18,663
2013-09-03,295,130,112,77,18,632
2013-09-04,285,125,114,84,20,628
2013-09-05,282,114,108,87,22,613
2013-09-06,276,109,118,85,23,610
2013-09-07,263,125,101,91,23,604
2013-09-08,241,108,79,88,19,534
2013-09-09,244,83,76,79,18,499
2013-09-10,243,109,82,82,17,534
2013-09-11,249,93,96,78,17,532
2013-09-12,249,101,107,76,20,551
2013-09-13,246,90,105,71,16,528
2013-09-14,246,76,109,71,15,517
2013-09-15,221,61,111,64,15,473
2013-09-16,220,62,145,71,16,514
2013-09-17,209,63,141,76,18,507
2013-09-18,202,57,149,75,17,499
2013-09-19,201,46,156,69,17,489
2013-09-20,201,39,162,67,15,484
2013-09-21,183,46,165,60,15,469
2013-09-22,187,70,160,63,17,498
2013-09-23,213,90,175,66,16,559
2013-09-24,217,90,165,72,15,558
2013-09-25,217,92,166,72,15,562
2013-09-26,208,83,159,72,17,538
2013-09-27,199,88,146,64,19,516
2013-09-28,265,87,135,54,17,558
2013-09-29,201,78,121,48,17,466
2013-09-30,195,91,126,46,19,477
2013-10-01,193,88,126,54,16,475
2013-10-02,191,74,111,59,14,449
2013-10-03,190,75,122,60,13,460
2013-10-04,184,76,132,68,14,474
2013-10-05,185,90,143,74,16,507
2013-10-06,181,95,124,75,20,496
2013-10-07,180,101,130,74,22,507
2013-10-08,179,102,133,66,19,500
2013-10-09,177,102,117,63,19,478
2013-10-10,176,103,130,66,19,494
2013-10-11,175,92,130,67,17,481
2013-10-12,179,88,106,52,16,441
2013-10-13,165,68,103,48,13,396
2013-10-14,164,93,118,44,15,434
2013-10-15,155,107,125,69,13,470
2013-10-16,145,109,119,78,13,464
2013-10-17,144,94,115,73,14,440
2013-10-18,142,78,120,65,16,421
2013-10-19,133,82,116,71,14,416
2013-10-20,133,69,89,65,15,371
2013-10-21,132,64,99,61,14,370
2013-10-22,128,52,79,58,12,329
2013-10-23,126,58,70,55,13,322
2013-10-24,186,55,71,56,14,382
2013-10-25,125,57,89,81,12,363
2013-10-26,123,55,97,59,13,348
2013-10-27,121,72,90,67,13,363
2013-10-28,123,84,128,74,12,421
2013-10-29,120,68,124,67,14,393
2013-10-30,118,64,108,64,12,367
2013-10-31,117,68,108,59,12,364
2013-11-01,120,62,95,56,12,346
2013-11-02,116,41,74,63,13,306
2013-11-03,113,27,69,52,15,277
2013-11-04,118,32,68,51,14,283
2013-11-05,119,52,83,46,11,310
2013-11-06,119,55,103,43,13,333
2013-11-07,114,52,103,40,12,321
2013-11-08,116,51,104,40,13,324
2013-11-09,116,56,107,39,11,329
2013-11-10,116,63,100,36,12,327
2013-11-11,117,61,111,37,11,337
2013-11-12,116,56,107,44,11,335
2013-11-13,113,70,106,45,11,345
2013-11-14,114,81,107,38,10,351
2013-11-15,110,61,92,40,10,312
2013-11-16,109,63,84,35,11,303
2013-11-17,108,54,63,27,9,262
2013-11-18,108,73,79,29,9,297
2013-11-19,108,81,92,30,9,320
2013-11-20,109,72,96,37,9,324
2013-11-21,108,80,96,36,9,329
2013-11-22,109,83,93,29,10,324
2013-11-23,105,82,89,31,10,317
2013-11-24,106,55,68,23,9,261
2013-11-25,106,68,84,27,10,294
2013-11-26,106,77,89,33,10,315
2013-11-27,107,64,86,33,10,301
2013-11-28,104,59,92,34,10,299
2013-11-29,104,57,107,40,9,317
2013-11-30,106,68,103,32,10,319
2013-12-01,104,66,83,29,10,291
2013-12-02,104,72,87,31,11,305
2013-12-03,103,56,91,35,10,295
2013-12-04,104,61,81,32,10,288
2013-12-05,106,61,91,22,8,287
2013-12-06,106,64,108,22,8,308
2013-12-07,106,58,86,23,8,281
2013-12-08,105,58,77,18,8,266
2013-12-09,106,54,87,17,7,271
2013-12-10,107,57,87,18,8,276
2013-12-11,109,62,94,17,8,291
2013-12-12,108,60,81,16,8,273
2013-12-13,107,57,81,17,8,269
2013-12-14,109,62,93,21,8,293
2013-12-15,103,51,78,22,8,262
2013-12-16,106,51,96,14,8,275
2013-12-17,105,66,88,16,8,284
2013-12-18,104,69,97,15,7,293
2013-12-19,106,70,98,18,8,300
2013-12-20,106,59,95,19,8,287
2013-12-21,106,55,90,18,8,276
2013-12-22,102,47,67,22,7,244
2013-12-23,103,45,88,27,8,271
2013-12-24,104,48,102,17,7,279
2013-12-25,108,55,95,33,7,298
2013-12-26,107,55,86,18,7,273
2013-12-27,106,48,95,17,7,273
2013-12-28,110,48,93,18,7,276
2013-12-29,105,46,74,16,7,248
2013-12-30,101,38,73,19,7,238
2013-12-31,102,46,80,21,7,256
2014-01-01,97,41,67,17,7,229
2014-01-02,99,51,74,16,7,247
2014-01-03,99,66,84,17,6,273
2014-01-04,99,59,84,16,5,263
2014-01-05,97,48,77,17,6,245
2014-01-06,99,54,98,18,6,276
2014-01-07,97,63,89,17,5,272
2014-01-08,97,63,89,22,7,277
2014-01-09,99,67,94,21,6,287
2014-01-10,100,57,106,23,6,292
2014-01-11,97,42,117,18,6,280
2014-01-12,97,45,82,16,7,248
2014-01-13,96,57,90,19,7,268
2014-01-14,96,57,79,17,7,255
2014-01-15,98,63,83,20,6,270
2014-01-16,97,64,86,20,7,273
2014-01-17,97,54,88,19,7,265
2014-01-18,96,53,82,16,7,253
2014-01-19,93,53,71,14,7,238
2014-01-20,92,64,77,16,7,256
2014-01-21,90,51,78,13,7,239
2014-01-22,101,42,80,16,6,246
2014-01-23,86,51,81,17,6,240
2014-01-24,85,46,83,19,5,238
2014-01-25,82,40,76,18,4,220
2014-01-26,80,34,66,19,4,202
2014-01-27,81,49,83,16,4,233
2014-01-28,82,51,85,17,4,239
2014-01-29,89,48,86,17,5,245
2014-01-30,87,60,92,18,4,261
2014-01-31,87,49,88,18,4,247
2014-02-01,88,58,89,20,4,259
2014-02-02,87,64,67,19,4,240
2014-02-03,92,80,89,15,4,280
2014-02-04,94,78,96,17,4,289
2014-02-05,93,77,96,17,4,287
2014-02-06,90,74,92,19,4,279
2014-02-07,101,63,92,16,4,275
2014-02-08,101,55,89,21,4,269
2014-02-09,99,64,74,17,5,260
2014-02-10,99,61,84,20,5,269
2014-02-11,97,54,92,17,4,264
2014-02-12,101,59,94,15,4,273
2014-02-13,101,49,96,16,4,265
2014-02-14,103,37,93,16,4,253
2014-02-15,103,46,93,16,4,262
2014-02-16,103,43,88,18,4,256
2014-02-17,104,67,96,22,5,295
2014-02-18,107,72,98,19,7,303
2014-02-19,106,70,97,22,4,299
2014-02-20,115,69,97,21,4,306
2014-02-21,104,57,92,20,4,277
2014-02-22,106,52,86,22,4,270
2014-02-23,105,53,80,18,4,260
2014-02-24,108,57,83,21,3,272
2014-02-25,109,56,92,23,4,284
2014-02-26,108,59,105,21,4,297
2014-02-27,107,42,104,17,3,273
2014-02-28,87,49,88,18,4,247
2014-03-01,105,51,93,20,4,273
2014-03-02,106,47,68,20,4,245
2014-03-03,109,49,81,21,4,262
2014-03-04,108,46,82,19,4,258
2014-03-05,110,46,80,23,4,263
2014-03-06,110,47,78,24,4,262
2014-03-07,108,48,76,24,4,260
2014-03-08,107,42,69,24,4,246
2014-03-09,105,38,58,23,4,227
2014-03-10,109,42,70,24,4,248
2014-03-11,120,55,81,25,4,284
2014-03-12,121,61,86,27,5,300
2014-03-13,128,60,85,28,4,304
2014-03-14,128,60,89,29,4,310
2014-03-15,129,47,98,29,4,307
2014-03-16,126,49,90,24,4,293
2014-03-17,136,34,90,24,4,288
2014-03-18,148,54,111,24,4,340
2014-03-19,154,65,115,26,4,364
2014-03-20,147,74,126,28,3,378
2014-03-21,141,64,119,29,4,357
2014-03-22,142,50,110,31,4,338
2014-03-23,140,54,93,24,4,314
2014-03-24,135,55,113,14,4,321
2014-03-25,137,62,114,23,4,339
2014-03-26,134,68,107,25,4,337
2014-03-27,131,69,121,30,4,354
2014-03-28,135,66,120,34,4,360
2014-03-29,143,67,123,33,4,369
2014-03-30,137,54,113,30,4,338
2014-03-31,142,55,111,24,6,337
2014-04-01,142,59,115,30,4,350
2014-04-02,140,56,120,31,3,351
2014-04-03,143,56,120,32,3,353
2014-04-04,129,52,125,34,3,342
2014-04-05,132,64,120,36,3,354
